TxHashId,Fee
0bfc18b25e6139dc574f3ca336b36e9e56dc3e5070bb776dd2ee6ec8eed93471,0.0006408 BTC
7ace969abd360d9b37ff4ee6773e2de1f101640e6e1dd68d193099fb190902cf,0.0006408 BTC
8e0e89fe9f8a031e8737082294988eddfc817c42c83a554b8ecbe630d533ff12,0.0006408 BTC
bdf3cdd3d63573b92815064041d2683511d82a40c215766c51a5a0c1eb5096ea,0.0009408 BTC
ad2845f27cae6195e6c38c95b4e10ccd7a64b33e658dd60b6fd150363c8f5088,0.0005454 BTC
74292f91ecdd4418ae33a54180f1ab08351875bfc68aa0386d1b3e632ce71bac,0.0006408 BTC
9d757998bc241c3f1b42dc0318812696429e515f63b3cb33c116ee35191d2653,0.0006954 BTC
8f6c7e7547ee5158c87ed4ed163c13f3606aa96d371a364d4abda59c06c5d71c,0.0009408 BTC
01f282154b3e31ce68f036a9944091c30ff2ee7afa41e6bfa74600d750bccd38,0.0007908 BTC
e7f7ee1a7c2e915b236f788c7230faf9cd06e95988996111396345fe9ac4bedd,0.0006954 BTC
d8605f2424243d005c576e10f001639fb185b44b5d2dd4a59c1a48b8ae4b6c5c,0.0005454 BTC
1bf512c35170e34fb9c2127b6f945434099daeddb7e0dcbe52f500c39c533df4,0.0009954 BTC
bcdf0d8d52bcf01cf4863c64f79fdddf4a53c701383c287faf39631758827e8f,0.0006408 BTC
7b8d03d0de6aaa3925f6fa04933988f82a8f26ee24bf59bd6762c64b07a1b03d,0.0008454 BTC
fd60109f374729959b9ecc0f0a38f332bcdea58d1fb4e9dcfa0e7afc147de680,0.0020454 BTC
b3d971a22b92d471aa0872de04a5f96db7fe699ee9e37328ef09caba8ac7713f,0.0006954 BTC
ea2b76168838c7fd3a4aa69fd6af1d9ac36235c2109be86d8c02737410e5dad5,0.0014454 BTC
5968359586ff0901c2aaa19d74ca359fc41e12ef0b3fd4cfb6fc9ca859eb17a1,0.0007908 BTC
b6fa5ea2568f0f28cc10bf29b51a758ea997fd3cce5f96f5e7dd027894a77e23,0.0007908 BTC
bbdd74714b22cc54ddae3f36e189a9a1ba2990e664a55e43e5806921d37f4f63,0.0007908 BTC
c46815e2857edf454bbccec236292a9747e0c800329742b201cacdd425e4558c,0.0007908 BTC
2d0ba5eeb4cb993cb96b6d9761d89e3ba169c5b51e488f6666dbcb09e473bee4,0.0012408 BTC
6b5048c03088e5a077dc109a98847ec7a384240bc0215342c6d2eb1d94605e64,0.0015954 BTC
6e55457e90c02c880b5b5b73b1b3c2cf6776bd4561040867247f5be33e0f8047,0.0006954 BTC
9ade5a9b7b38a737aa697179ca827c9dd2a91fa0b1190c086d4749f4162f8aad,0.0009408 BTC
68a4a474632727a9d7d46392ee85b37b40406eccab84c16e01d5470d939f8c1f,0.0007908 BTC
8f530cd61518ae3c3f0270e1ff48b67946fe02ffade1793c803f0b068f7e8184,0.0006954 BTC
3d8e32421b87bb8047c5730dba33aac7631be17e027af16f206ff7878de8bfa7,0.0006954 BTC
4313758fb4586c0224c29876539815f06f4c420d0652f88ce8fa3c7520003168,0.0006954 BTC
820b2577562b84e1cd2894d8ab2817f568a2d9d7725da6324c7c771fbcd9941a,0.0012954 BTC
4a2e58239a043c967d9cf9aa666648d427cc3d5d1975db31cf41a801cab8e643,0.0006954 BTC
a6381f83c08c79752cfbd358dacbf64e04455e3ba65db8cde8d29e767ecc47b2,0.0009954 BTC
e9ccd042c2e8daaa073d5bba5aacf2821031f2cb2fc6fce02c31956d19b78b66,0.0009408 BTC
17588457a0d4a4bde5b452db98edefd0993497314b733c71c6aaad7b58fac213,0.0009408 BTC
72ad7ec74fb7aca7f82784f3c671d57ec2f2a69006d4f1cc4a1ced47ea3b7d61,0.0012408 BTC
5b8f924bd0fe8cc5fafd2317841fa907e300344f7573f305f805dad7c31013f6,0.0008454 BTC
f04398f9e88ccdbcbdacf4f8ae12495476ce3ceb8ba8864f7779c56bdf3c57f0,0.0008454 BTC
cc57a6fec1f2e9ce19caa5d55f9959ce8efe790a45128c538f11e94c06e2f80d,0.0005454 BTC
9e01cae3aade9e3396500e175b5cb370d16d4474b2c69228a041130925581cf0,0.0011454 BTC
6211dfb166f2b770c2eed2e69eb3835b58d305813782223272c3e55e69179094,0.0014454 BTC
5e3fc13172e9820c02218c09012f5b1ef73718890a892c97c813d9f5253da210,0.0005454 BTC
d6d530f501e4c62351cc21282f3826a58631fc4df8a8b92fcecf449f092f0929,0.0009954 BTC
773ddcef7b06be89f0252b879d22d2200fc2b7de956c3cf5fa82dd34f399b9ad,0.0008454 BTC
baf4553638a17ebd7040cf52225b5c022839acff30894912e8661d43b9cda928,0.0008454 BTC
332449d52493929725f744d36a9df06f3f13879677e3fbf944c782c4ff4e961b,0.0008454 BTC
80aa8372bee5a2b993c5557cb462be98a446899336cf00013de81a07e6f01306,0.0010908 BTC
b94255d6a22fc0c776bc3dfacf3da4ecdaea74f8dc007b56d763d8bada728cf5,0.0009954 BTC
2c0f5de3a9342a2f09948bdf435491e6fda83dadbb0fca21f9b4c682943e918b,0.0006954 BTC
64e97c6e8fb12f7cd8ff8faf519554112ab01901a0d8e404dbc49630f94d8ece,0.0009954 BTC
bbcb90c3af05e62811e45ae4337c7cfacb27bb6e5fd45c0a98f682c88fbf5241,0.0007908 BTC
945b46690d46b5553c6702b0682fb64fbb38f154788a38d4e714687025458f41,0.0009954 BTC
5696b4ccd82fcbc73f12494612c8602bfed3933c1364d5a91cbf693eaf7678e0,0.0005454 BTC
64618d3cb1334c72a75faf1cf7dc65294ae6943d536cb7985ab20884cc638afb,0.0009954 BTC
29afce4c40cb8ed980a960e9f8ab7f51c2404236bce55993b47038d25f02adba,0.0010908 BTC
5e32e9b1fb576c90a9c42d9c4b98964dff1d9ba9ac0a9c88e85126dd1e77a5ba,0.0010908 BTC
6a9ee750f48d1e3f4dd8df2cbcbd44f91ae173e791938e13ad29f45490bfe4df,0.0006954 BTC
48efc25bc9137c9cc86ca4c469aeb58e81a386a52a50b10cfc594fe04edfdec0,0.0006954 BTC
16d1e5f2afb4fa8922f9f050da8d55ba92f78901148f25334995f5a0e5a7acba,0.0006408 BTC
178a532cbd6f3874e5bfd6c4c03ec275edd8254886c644e68746176fa3e730aa,0.001254 BTC
661763211eb8a3a76234c0a93b86cfa0c5794429f1ce638b9258652654024192,0.0006954 BTC
ec540b311e44efc8f2c12c5d51e878a008b464b9057f57fe8d8d97b48573bb20,0.0011454 BTC
409ad4e37734e3eb9b8363ea508af423a7417e25490fe2e6afd3e9c5494f18f9,0.0009408 BTC
6228f84aa8bebb63075586f0eb052684133a8b81f8f3acb218156d136e7d85d1,0.0014908 BTC
f5f7f870b422efbd58bc91ccdc318c83857bba68fe097bf06199fdc816a0cf4f,0.0016908 BTC
2b0536f4beb8e0e67cc09efb705206c7ed329fe1439d0b4b7bf3e9c99fc8d734,0.0006408 BTC
5cfbec6849fd5bac363aa6d001eb7957788c3d45997ab8a8e802b184d1bc5e5d,0.0010408 BTC
a6550fc4b9a96c9a7ad9f8783c7bb0d7842f9c576aea38d3b255b266861660f0,0.0007954 BTC
a7be6517859ef19b7647b86f698687fd47305b634fee033bb92e25731291a688,0.0006408 BTC
970cf25c0cc90041ccc47e9af46601dac903e36fe826e4c65d711d89bfbe580b,0.0006408 BTC
43cc2476ea1f3da7305d2ecff000528886cc531af65de55da6175447d6a76674,0.0006954 BTC
d57dad6832bcf0274b1ac5d1267360da6bd3a9435aed1219991d543c415f23ef,0.0006408 BTC
074547bba9d91a6a86ffeb19c6f53bac0466567d033eb845412e30bdbf397af4,0.0006954 BTC
8d00db9467616198663f4dd18d56fbafe42c7f02f094f0df88d9478af5e3a1cf,0.0009408 BTC
0a4000858bf9238fbedf5da6bf8788bee342ed071981cb15a5ad7d466fd2170c,0.0009408 BTC
650c4df819b83b86dec31d71696631d18676d767747402c70a3b26a5d7fb2787,0.0007908 BTC
de89de6e6ec42992706b08e36628dc265fd05fd1a95c0f8a2c9e48dcc959b944,0.0007908 BTC
56b3ef7ccfacf79e82e1d0268893b48429fd0c4ecc25445dfe2e1c14b64b9d07,0.0011454 BTC
4465de3f9ca47d1b927af218adf576f0fad7d286a7621f818d5bc553b0a13f17,0.0007908 BTC
5980096b44e70029810a16ae8d710c39fff5e56f94069801050712a3dd35c4e7,0.0007908 BTC
203c19470dd71cd37d6696b7037f613de7ef9952a10ffe39ee697f52e050c830,0.001104 BTC
372190f7741d927e9959217ee000e4ab4df113cdc33eb0d75cb63bb5f29600c6,0.0010954 BTC
be2414937159e2edaf082418dc699db94c0c5267092e9b12a60951e569f0212b,0.0012954 BTC
3219043e839009527b297d01fcd25dbafd5c6c16663b8de7f60c50f674d59e91,0.0007908 BTC
5f4e0567015fd9f905ac7e74f80dc6d316685deb47d33925a3628324d5fff8cd,0.0006408 BTC
dec01142b63e550e0c046175ae73a65e0009aa0b6d7e459f18fb406e745ea96f,0.0006408 BTC
e94aef09cdc0b8d69ad50f46342b1474864341028bb5dd03a08dcf00c48e5bfe,0.00126 BTC
34a54b4ec9f8345f7cf605e2c4cedc59c83515113ba3a89f602624cc5714e99d,0.0006408 BTC
d3339a40425bcdacd2ec68821a7bfc2c145992164968369385f25e04dcd8203a,0.0009408 BTC
2f1dea8e1f81de718d75aeec4280921382b8ddeacde0f708bbccaa38c67a4170,0.0007954 BTC
14b26d3b804549f6b683d5fcca41da4a5e06c33dfac7cb61db9894bcecf5fa95,0.0007408 BTC
8c845f037390f5928fbdee0a8b5555c110570762353ebcf551fcde2b5355640f,0.0006408 BTC
804992a7594e0f4948c366aa42506f571772d6e66a8f841a72dfd3faaa5ea458,0.0006408 BTC
b2206e7a03259b5e51e5f96c53a85f804838e46024add76d17f28ac208c78f09,0.0022908 BTC
45ac120688f28a7466940deee9c3f268b911ea3d47dc7903faf5051f5677c1c8,0.0009408 BTC
f87cd21e4152435beac3a59f75a2681f97180ea05518cdd863d1c65842b10644,0.0006954 BTC
02589852b5222c8ea15643dd387237cfcc6c112ab4fc0e99268a463c45fc5b29,0.0009408 BTC
4d08132df5cd027276df80d3c104f1bb460c2a03463808aa2dddebc8afd72359,0.0006954 BTC
56a752b092cc8f1fd1c650023af36277a3bdb57756026e0d2bc12a3a1d289bbb,0.0006408 BTC
5db90bb52c52f9e7495b21187e0e87db8ada822b300ece267e172e5b038b05a8,0.0006408 BTC
ec28f115d1256021f497bf4d93e11f73dcac7e47c80bb2025c1bc7b81ce5ed2a,0.0008454 BTC
5a46e8a7b3972e71ba0d07bf7a241e78cb6b5af1170d4273f77e6d8d062f5eeb,0.0005454 BTC
192593a8cbabb8fcb3c6bcac4c92511b46a37baf9b94875197b85778820c9a7d,0.0008454 BTC
9dca3887792dd7a32b6e57ca012144eed7d244436b773ff6647cd95f3a9e4b7b,0.0010908 BTC
ffc88fba82160c05bdf81c24325dbdb53b4cd24e7999e6441267f8db666adbe1,0.0014454 BTC
5ff7fa4c17c5659f33e199d201a582103436d74352ca278a53ff66c29f69a787,0.0005454 BTC
efc7c08ecdd8d19686210b44451cb51d58859a408f0f802cf33dd912354e0f31,0.0006954 BTC
8869e7a9b8c2a4a389ee74c511cbd662a8191b201d9492ab86c1df3d84fb1f0c,0.0008454 BTC
43df8a7b4150ae28fee52d1c02fd4781cf2f5d4a842f6526e6c2b3ad9f256003,0.0014908 BTC
e01f87aff76ad743e4add8d6df3fc5ebe41674f651c0c35fed13c8e2d1d4b778,0.0008454 BTC
7ec7766772cfc3be5477f63202e4c04301e4fdaad9bb467c3d14e64c5ad0b018,0.0010408 BTC
631c603b2f00141fe5c62831b18232c60d70f236fb2eb39d68bb44a05767635b,0.0006954 BTC
b4762b656d4833593328eb7da16bfcf6280994be2cb7a4883a4fd2407ec8477a,0.0005454 BTC
88a55e798d33f60b93a5d60a6be454773d3daeb233cd4051f189155903f8e497,0.0006954 BTC
4d5563bb1f59c9f54093a8060002f5a6f13598e47c126cc088782537cb0444f1,0.0008454 BTC
1603476f986de4498ac54a980888a287991b91cd4474c77225960b1c666c2846,0.0006954 BTC
b066963ca99f0047b9cd203a65bf255b019624e935425e3e051271e91dc583e5,0.0008954 BTC
5fc88d1e1a749c7b89d312b61bd0486014390c1a8abc18e083b90a2c3197909d,0.0006954 BTC
167f974b12a837c7bfa9971302639c4434617a707e2a362ea49d92e233f36be5,0.0008454 BTC
56e2242aeda2284b57517e06a0f22dd254e21a3154c1ea46eb8465df314d64c1,0.0006954 BTC
45acb04d8106d97c10688c828e75e5b46973362156e96ff872856c15ea8dd96f,0.0006954 BTC
cd8e9242b21b31cbfae84f942c93c79a7bfde6aa94fe5b1f61be24910fb236d2,0.001254 BTC
31699ac7b133046a8ad0df11905a71dd7e9970303a90574bbbb066d8781bb8f9,0.0007908 BTC
2e080307f934b5b2b3d5bd5436c83fe18056cffa839e26b9cd8a70b1e6e22940,0.0005454 BTC
672d2b462c51bfc0128a4131e6a69b15c69f912cdd5b54cc2b9ebfdb508183ea,0.0009954 BTC
a84d58d257a5d97ac300397fb4572ffaf2d061dd70a74d3a3e44e7139466b893,0.0024408 BTC
61e68847b7ba812123b96b2529c034f5dc235e86f92637862825f71915afeac9,0.0006954 BTC
2eb9b0cb84740499d24a4a2d9615a22be11d7ef40191fc9083df69ccc4ad26f0,0.0008454 BTC
4035c566d5b0cecde88862b3fd78756c9079f4b48d3f69d04df6856be9d7aade,0.0006954 BTC
be2aa22ce7c9300844a228c1767cc3d4a5b09b1a616550d1b9fd63fe3d266c60,0.0006954 BTC
946138a83e4958a2b4be90b79c9e3c9faad357bff95cfbdaff88380c1405cb37,0.0008454 BTC
f457eec5cea0b1f449e13a6470f6de90f10bf7d07f4b62580aeada000c6659a9,0.0006954 BTC
6b6e5e9c80273349cdcdba00a2e450698ed3f9796b1cda80ff8b0005e5d0a002,0.0006954 BTC
8f241350e9c7164c15fefef186475048dc68eb3f23982a6a293cb42aad42fd8a,0.0008454 BTC
f83d0a0dfab9a4781e8bd5c80b3df66c2d307fb1ebaa79a4ff5020a89964a03a,0.0008454 BTC
49010fbc7ac9ff3a879d80a53f40dde8b349a3aa9b8aed0295e319cec5744711,0.0010454 BTC
01d02ddafdb3d12ffbb695c9c4476ade926b8d069af05b0ba82e849b97623a34,0.0006454 BTC
ff0cbf5a19cefc4a7fdaefe03f8e7f560976e922bdb10ba663b81947646e9c7d,0.0008454 BTC
8b3081c36b334f9d9ba4e0b7db440a2099e3d9fc9a5bee6750a42dfd21ebb371,0.0009408 BTC
d5263d5738f7c21363c6f37c2c04f5f9f24af0765cc1bd95dfe9b9beb365d394,0.0006954 BTC
1797a43a9d9c124f6b8fdaa30cdc2c0937ab6f8ab3b5e513eb767b567e4e1474,0.0008454 BTC
99f40688ec68c742b02d0aade25de7eff79acf894e745bd824b7425bba753a3e,0.0006954 BTC
dec1c9cfa377a804e222c3d00cc2d68690b3fb82b63158ef7e2988b2fe4b378b,0.0008454 BTC
0cab6b66c5af976ab4905aafdfe5a1d550a9663186dc70736cb7b7bde4e796f6,0.0006954 BTC
c9aa5d179e31874f8d2f8f2ad43fc3d8539bd7c9d8ab32accea95e4f4d8c2789,0.0006954 BTC
543a62495376cc3c5996dadebdc14184b2820854efb815f3c17811eed64b6326,0.0006454 BTC
a9486a3b8ba606c64c6cc49944a5d8364168d284982899358c8ca8d1ddc98ca8,0.0006954 BTC
5ffb921e746370460add40bb3bf206badf90e379b4c3b2ce1045854cb7a10abf,0.0006454 BTC
cc7ca24ea9c04a9af31887933e86fe7ad54cbc3df56e61e638f183b481b5146a,0.0006954 BTC
c3a4423d8e290802eb7dc84b117ee8a49d5cef73225a884e13adbde5300969e3,0.0015954 BTC
c754a684a8523d623d52cb76587fad467dee3922909a876f372c2aa6fc0b46ab,0.0006954 BTC
38dc83361676d21d7657316c2b6ebf0e4079c3560f212463bccb78b3b83c7fa6,0.0006954 BTC
cafd5ebc9199fa89ef42ea30357857c30b68c931eecdd9aeb7f07e4d605916b2,0.0006954 BTC
ac9ac6b46120fed6b0fb4618ab0067db32450f96909f85b10b0b20b568d64032,0.0006408 BTC
e9b7f27ce1ec01ccd4f80d4c3a942d53ab1ca7a7b8f1e1fd456c25c4fb1dfb9c,0.0007908 BTC
a2f81b9a3a8ae2bf8dccde3069a6588d71e2287d3985de2bc6aa99db6e1ec825,0.0006454 BTC
dc3c4a9bdde853889ebcadf6570f3265326ccebd1dd72d98a220fa37e39b82f2,0.0009408 BTC
e8f5f6c25dd1f794d1c0d706ca895df3b372f7ba4cfd364da9d4978b62de576f,0.0006408 BTC
0f7c1f87dbd22180bef2d30698b7645109c37d605f811b34d61c56ff6401d927,0.0006408 BTC
276db55fbae6bce07d03764a32c56741027c852f7a4f1ba0c6030e28c65e3dd2,0.0006408 BTC
74e84b1d913b986d2b43d42434628c5e3e7d5295cc3ac2ccb400dd92b1850aed,0.0006408 BTC
b3c6ec80cc41c3f274df86787ca4c522439b4966fc4587b30550ec66e09cface,0.0006408 BTC
f663b446ebf2e507a98d0c4fcf2fa1fdcaa6a79f37afd449e53a30b595bb4f6b,0.0006408 BTC
3b39d6fcc14ed743de5b0cb51bdd9f73e094407c5593e92d440eb3658fff4fdd,0.0009408 BTC
0cb85521d0bb0da3d05e134bc719cd1d3d41c5e52ee4b94a912a0eb3c274b606,0.0006408 BTC
b5fb0fa542bc68c4ab1b62bcdf229ab05a04ea5e31061118025656d51595818d,0.0005454 BTC
cab6f242915c27d47a8dafc513747b58e7fd312702e0f1e70d227b0ccb34880b,0.0014454 BTC
f5d3112b2e51bf5a0895be8d7c1c304b51fbe9bc548097e8ce3f3c1f4796f883,0.0006408 BTC
faa32eb3afd5749c8a216e9600b3ee19eeff06178b6128dcbfad674e029748c8,0.0006408 BTC
c4397150c7c300b9d64f3445ecb756549c4fe7f3735c0bfd159532bd3b26b09a,0.0006954 BTC
069de1dd6f2002a58c3ceb6afeef94fb4671df9c02271cf0cb1e38ee74a553a4,0.0009454 BTC
cacb2ac7371507e87cc390cf43d1a9777efe26a5075a2301291ef411e282ac47,0.0006454 BTC
1ae87afccfd717aecf2db7a4738b8f8ec671b3ea46f7a70b349ea9e2f799ce6c,0.0006954 BTC
001b6b68e2408f743acd3a0eb7366f946412248f65d663f194f7525e5b31df8a,0.0006954 BTC
b19e077163c294b6e68f1bad4c6afa5c03b2a5882ab08b9052173c3bf1f4343b,0.0009954 BTC
1f69eef6c841ab713d5fcff47bad66c279ad0db774e76cb61c55edbdfcc505f0,0.0007908 BTC
4e5b4d633b98172b2a927558bcc288caa8cafb5ee43192cc91aac9462d733b1a,0.0006408 BTC
9f06fed92751e6d1a285774b0b3b5b8ee17faa759dc0da74299b5f7ba4898a98,0.0016908 BTC
a7329608c5f84f7225760d3762376e4ffbf947b0a7647a8465064b1861f1dd05,0.0009454 BTC
a3ed6f7bc50baf9fbbb9c0eb086e8eff0f46b0f0757d36cd73db55cfc7996ce5,0.0006454 BTC
291e775bf31cfb75e23b99fb1c9d457f295254e6ab585f070fcdbad542dbc70b,0.0005454 BTC
0620d7a2cb133d9b0a5ee97411ed88b902082b6dcf5f88c478d7c1a7a36c73ed,0.0006954 BTC
99f24535584771ca3d74ee91bfe3fb7c3169edef55fe1659398c78f81ebca89d,0.0008454 BTC
1e4cb5634bf00c6c466c588cb543277894800f90a671ff2859f322ceb550e5eb,0.0009954 BTC
7db17a093fb77110c39b872e03899a16aea837a1cefb344e15f6cb074a4c4e34,0.0012408 BTC
5b6a15f863f9f6723982d05889e18a4bb13ede204f4ee4a77cac8a3fabc76b03,0.0024408 BTC
e0e885d095231f5a41cc3d47b568b83432cd6bfb97ea0d3ea789f1da7fdf2606,0.0011454 BTC
3c8d60ec9013cf5d9f7c7250f9d0aa679bfcff19bf31dfc1d2cccb43cfef23ba,0.0018454 BTC
3b6201b841835c404efb4cb049700a4c64616266a656ca5dcd3c113c6a05c189,0.0018408 BTC
4246abb0a62ce8dd48f8ec54f28352bff10e1062e85c1383d33f7ec75d490868,0.0017908 BTC
5c5fc654e665839f0228595582a9081cf0d8b83815015adf6b9303d64ed56a00,0.0023408 BTC
9c6bfd150b87deeff48d49f4873b959983c270fd1cca7d3886ed6733ba51666e,0.0018454 BTC
25ca5c3ee44591c123af098e2257e5f366eb292a0d9d064e293b435985f8330e,0.0011408 BTC
1358dbf759ef44fdb42317ecc6a402e926cac994eaab91fc2c569e78add01ee3,0.0023908 BTC
ff89c09d635e844765decb25b379daf1a9f93bd6a824ac3383ff8dd45ed5d9b0,0.0024454 BTC
ffca976f4895367bce9574ade206d3bae0cb37e768d9da94ed9829e969ff8d7d,0.0018408 BTC
9272f91efeccfe67012cf1b7764624b4b300aa92d715b2f7fa91b349be324fae,0.0024408 BTC
b6a2d2ec938c7ff34533c427d19ba4c5cccdd2d7408dda598552a3c1f22c3498,0.0019454 BTC
2d9cefce6955c1804d3db8fc3724b08264168257ce35522b9022ce0bfe719734,0.0019454 BTC
c66353eb7b280fa179eb773e7b72962972d7680620edff4bd218f84d88519d42,0.0023908 BTC
06a30927d00a8098f3c091320286ba931132488b7ddba953e5d20c72bd71da0d,0.0010954 BTC
92ef05196ea7f3172ad3337bcf261c381f7353490ab21d1cffd2302e769488f5,0.0037408 BTC
c096a3bb77cda063a22ad6777b3c44191a0c81d01bf2473ba0f157f75ac58f10,0.0018908 BTC
cd20a5df4e5e48d0b55051a37eb32780e23905b987e93bc4504decf8c1fc1d5b,0.0011908 BTC
4ec6095854db2d14f0c4505e378d33fed73d613183ad555f108eb663a56c1f9e,0.0023408 BTC
7009f4dea2b21022e83b42093eedac7c023dea757d06607dd5dd790051e5cf70,0.0024954 BTC
556f6623ea10b2a88c5ca66d86204cec0f5016de7d321a29a6f6005786135c0a,0.0018908 BTC
e89ef189280bd97c298bfd710684b92163a1aa7601587aa19f358cecb5202273,0.0023408 BTC
66740e97b81b4e8710605f5d0e496f5486c7e6cedd659344e7d2db4f18dcc9e4,0.0022908 BTC
1cfecd61c3866ce88455f986e5acdc833bd2d980a86437ce7c6d9ff899a0b2bf,0.0025408 BTC
c22a00349766a79859441e707b5ea4921f04eb9ffdbcffc8884ffb454fa93050,0.0014454 BTC
25060e4218d4797833f24cf8eb9f04fd06dd8d31ca9c2e73828ef1e3b638a3bc,0.0014908 BTC
3fcb19ca5f4d1d3b3b13ae11b52bddf7c117ebf2e6356fbdffdf4a513fa6a6ed,0.0018908 BTC
176f75c4ab6708cccdc8065d0c9cb0d73700c8b3b866e27e9138d995a08d05b7,0.0017908 BTC
b44b70d3c50678bf42008b282be27ae252c92d11c159c7cdb9080c79917d899e,0.0012454 BTC
b635af0fea90d0d4db093777145c44aa9e4d7902b8f1b145a3b903f3a893a8dd,0.0016954 BTC
5a456aa8ee05ce1d104c0715b1823a07d7f805aa5e616d0362acb7973e7bab0f,0.0024954 BTC
faa8bbf158e749cfe6bb6fea666cfd04c02f478ecb79ddd09ae3238742814be0,0.0018954 BTC
d6baf09891323328867363218373bbd4d2dc6716d98aca56a672f77921743900,0.0029954 BTC
1cdec6db26917e8099dd7be735237a86c85ce1c944970e8cdd2740919e145ef5,0.0024908 BTC
32262fdd32a2348f7bdcf394b6ac44c470868c3368e171e0fc537108ea42cbcd,0.0025408 BTC
fd7243af0cc813ad4123c89e9f0ea9f8e7ae42ef752b4f847296b9e2788ce26b,0.003604 BTC
022d1b786243f8c89320c1cf2193c7eace980a84c3679d6daf9be3b6ba004a28,0.0014954 BTC
5388346a7842391ddc7396bbcc88990eb7582ec80e54b1f6d81ce09dd60572fd,0.0023408 BTC
c50b483723e5d7e61d3cc495e7456afd91cf189d0f4c293496f2a7c510a55c66,0.0039908 BTC
6e9907a0b6632c8387d1e72aab81f19fc9ac548c248d4b05a57e2246006b68e2,0.0010454 BTC
a60dcb34b29b7343c152bec1a9e34515d7382ef0ff980d6d5e39dda07dd2c28e,0.0018408 BTC
03085d675f78e35e2217b55217cf8548c2f5b0abb3c65817555637595bc0100c,0.0023408 BTC
95d71745a4b638019b8189317adbb8cb060696fd5b489e7b7377dc3f884887b8,0.0024908 BTC
5b8b7e16115d1aa90bea1562e642f13093abc5be5b422b4ef02cac578ce1d714,0.0013954 BTC
eb9e87b37aa087038f498afb74518a5771dff76be22bb2a5c0b7b7b097258067,0.0023908 BTC
041c7e8aee215287627f09c6191cb42b57cd276620195d5b320ae5d18da0e412,0.0014454 BTC
fc916bc07c97bd4e83c122c77e21fc6c33e29391316592a0637397fdc0d6de3a,0.0013454 BTC
531c2d898da96bfa6b1c9a3a96220d4b7ff027c5e85eb04bdb6b9da8da35f1d8,0.0018408 BTC
5276563d99cc23190eed5bcd6a507cb15bff1d1d16ebd9bbb3f063c74c8cdc33,0.0040408 BTC
777b26bdad5781394e2632dee7fef4fc37d22212104be7a37e3ddf0f619a0f37,0.0016908 BTC
f785d2c558fd6fabb7b8c57e17195923b4cbe439c15cdb8ae970b18c85a69302,0.0021454 BTC
549c39aebe0c6a1817dd7409a4bb81485530b3b6a620bc3b009560c83abadba9,0.0006954 BTC
a2292ecf202ceffe622b622139bf3dfd970ad26aa308986ff6d8f73095205304,0.0009454 BTC
86a5b23196ac10f99214d766997d4dc6199083a804624e407a67856184c58d1c,0.0024408 BTC
8161725a93d4c5829f01f607adacec89127a1d529bf00cf1fa4c48272576cb50,0.0010908 BTC
eb6a74d017f2a0d1f123f601e2fb6ad37bc000017ce3a8a5c970910de2bb9637,0.0006954 BTC
ef0ad214488f04c52cd51474a2cbaf778be5adcd14e966dd78549f5cfd48c892,0.0017454 BTC
35e0ec662b7bbd41c2b360a38e18cdeb65574cd35eeb4ae4268bce0ba698e627,0.0006954 BTC
02fcddec6b0ca781e4024e682b1a78bed310d15cf47fb2514211c91444db67cc,0.0055454 BTC
c1ba179273494e974bfe28517fe9f38f45a45402e8715c45a0018570b33b96a7,0.0018908 BTC
45837d4c68e43520ef49121f60c6e40d045124622a02f31b9053c56522082790,0.0017408 BTC
d8c83834c4077ab6701583114ad96ccd50d7cb450dcd395207ade3d883952cb6,0.0017408 BTC
c219989bd8d4910e0171f86bfa99e34c7c2f60aaf7b8b0f4a4911576b81fbaf1,0.0022908 BTC
8af6fc9f23b30f41e509b7230572cce65cc9338055e23228e2ebc563a38bbccb,0.0017954 BTC
ee465a7ebd3baf54ffdedee8ff37a31f806f71bc02d0227ceb4ed7d2bc027574,0.0025408 BTC
73a23e7f507474c76a6067a7e4ab8af623f59e584fbe473d20ef964bb4bd0b7b,0.0017954 BTC
a07ad0cbb0daae865722af65837a71e9d4079df4a0748f3aaca1dfd5bf57c122,0.0024454 BTC
bbb5f32b4a7e768d63c9ace751451aaa295d4bf99705309cee975e1bfa78eca3,0.0017954 BTC
217e5d024c00819044f7e8d8487b6c579d4d45a1c90a15c5f7f789fcfb2fa8f2,0.0006954 BTC
b249b4cc1efae834c1be0aae9c5e57586059dfbf9d840a22c14b4fa94e3d2e72,0.0008454 BTC
2da560de02261f0f90e522c55dc1403f8532abcbc616ed6a09c9f7d8be47e7ca,0.0024408 BTC
b78eb6787376e99acc86e31311f42ac6b791773e0f0c9e64a607dd3a7d43dc54,0.0023954 BTC
65f75e0ef208af31ebfcd51cb992577cbf68f8b1520af9e75631f31506a1a656,0.0024454 BTC
01764ba88a3ef462044058a3034933ea4ad244858e81c22fab1b8965927eb4f2,0.0024454 BTC
ed56070d2d32c3c9f89ae8f4cfffe11c57147154b2b8a533fe5e9a0e18008052,0.0006954 BTC
661a146886c53f1f3158d258875fc5df749f692eab241e3710225d48306fe3e7,0.0025454 BTC
fd5f2b9d82d4c4a3d68872bc1dd474def246a81784861d1df95e2eec36545e83,0.0032954 BTC
92932a958d679923a638dcff61968cac848fecda2c2619b78e45271e49abde91,0.0016954 BTC
